"_cached_page_id","_template","_type","best_seller","captions","course_name","current_price","field1","hours_video","hours_video_precise","language","last_updated","num_articles","num_lectures","num_ratings","original_price","rating","students_enrolled","supplemental_resources","url"
"5f8aa90d8cf28ec0f2d950006d00be0792dafedf","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Build Insightful Dashboards with Google Data Studio","Current price: 10 €","/build-interactive-dashboards-and-reports-with-google-data-studio","1.5 hours on-demand video","01:47:46","English","Last updated 9/2017","18 Articles","41 Lectures","4.6 (38 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","","333 students enrolled","Full lifetime access","https://www.udemy.com/build-interactive-dashboards-and-reports-with-google-data-studio/"
"d0d6154cd3f855cab01480d473e81a41f595dfaf","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","More Data Mining with R","Current price: 10 €","/more-data-mining-with-r","10.5 hours on-demand video","10:29:57","English","Last updated 1/2016","1 Supplemental Resource","67 Lectures","3.8 (56 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 175 €","","1,717 students enrolled","Full lifetime access","https://www.udemy.com/more-data-mining-with-r/"
"b8dd08e8810bbc014d612fab6437b151eb4ca892","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Practical Statistics for The User Experience I","Current price: 10 €","/practical-statistics-for-the-user-experience-i","2.5 hours on-demand video","07:58:56","English","Published 5/2012","1 Supplemental Resource","18 Lectures","4.3 (109 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 175 €","","4,201 students enrolled","Full lifetime access","https://www.udemy.com/practical-statistics-for-the-user-experience-i/"
"77d1d8932747001b571c85e8306686b3d7ca3537","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","R Programming For Absolute Beginners","Price: Free","/r-programming-course-for-absolute-beginners","9.5 hours on-demand video","09:32:57","English","Last updated 6/2017","12 Articles","119 Lectures","4.5 (338 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","11,077 students enrolled","11 Supplemental Resources","https://www.udemy.com/r-programming-course-for-absolute-beginners/"
"091ced813b417f81759f1a9ca2674c3077e276cf","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","R Basics - R Programming Language Introduction","Price: Free","/r-basics","4 hours on-demand video","04:12:01","English","Last updated 9/2016","2 Articles","29 Lectures","4.5 (4,694 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","57,344 students enrolled","Full lifetime access","https://www.udemy.com/r-basics/"
"0ff6781f029685ed20fc7b0fdfaca2c31da28b35","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Big Data And Hadoop For Beginners - With Hands-On","Price: Free","/big-data-and-hadoop-edureka","3 hours on-demand video","03:03:59","English","Last updated 6/2017","Full lifetime access","17 Lectures","4.2 (650 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","","","11,886 students enrolled","Access on mobile and TV","https://www.udemy.com/big-data-and-hadoop-edureka/"
"4985180fc96f031d48bb9c4b8691373564a04040","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","SPSS Masterclass: Learn SPSS From Scratch to Advanced","Current price: 10 €","/spss-statistics-foundation-course-from-scratch-to-advanced,/spss-statistics-foundation-course-from-scratch-to-advanced","17 hours on-demand video","17:07:15","English","Last updated 10/2017","1 Article","233 Lectures","4.3 (119 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","1,316 students enrolled","18 Supplemental Resources","https://www.udemy.com/spss-statistics-foundation-course-from-scratch-to-advanced/"
"ab52d7ef1cbb707964397e710d86c468ef0b85cd","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Build Big Data Pipelines w/ Hadoop, Flume, Pig, MongoDB","Current price: 10 €","/build-big-data-pipelines-w-hadoop-flume-pig-mongodb","3.5 hours on-demand video","03:22:21","English","Last updated 1/2017","8 Articles","46 Lectures","3.9 (44 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 200 €","","514 students enrolled","1 Supplemental Resource","https://www.udemy.com/build-big-data-pipelines-w-hadoop-flume-pig-mongodb/"
"ae1dea77f9ddf4f881078b44d5f2a36ce6dd22ea","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","English [Auto-generated]","Complete STATA Workflow + Tips","Current price: 10 €","/complete-stata-workflow-tips","9.5 hours on-demand video","09:30:11","English","Last updated 8/2017","26 Articles","119 Lectures","4.3 (133 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 195 €","4.3","744 students enrolled","Full lifetime access","https://www.udemy.com/complete-stata-workflow-tips/"
"1db3b940001f1b35a54a34646ff76461d3f9ca90","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","Best Seller","","Google Analytics Reports and Dashboards with Data Studio","Current price: 10 €","/google-analytics-reports-and-dashboards-with-data-studio","1.5 hours on-demand video","01:32:06","English","Last updated 5/2017","24 Articles","41 Lectures","4.0 (38 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 50 €","4.0","288 students enrolled","Full lifetime access","https://www.udemy.com/google-analytics-reports-and-dashboards-with-data-studio/"
"33370b59b5d21e467160605c15107247fdc81c60","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Introduction to R Programming - Must See Introduction to R","Current price: 10 €","/introduction-to-r-programming-must-see-introduction-to-r","37 mins on-demand video","37:00","English","Last updated 2/2016","Full lifetime access","7 Lectures","3.0 (113 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","1,992 students enrolled","Access on mobile and TV","https://www.udemy.com/introduction-to-r-programming-must-see-introduction-to-r/"
"aa86d81ca7283f3cf2bc8f9d8fb84d11f99046a5","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English","Business Analysis Demonstrated","Current price: 10 €","/business-analysis-demonstrated","3.5 hours on-demand video","04:15:23","English","Last updated 3/2016","1 Article","46 Lectures","4.4 (249 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","1,005 students enrolled","17 Supplemental Resources","https://www.udemy.com/business-analysis-demonstrated/"
"3213b1c1e04fa759d7b7b2f41c3942812c36efe7","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Byte-Sized-Chunks: Twitter Sentiment Analysis (in Python)","Current price: 10 €","/sentiment-analysis","3.5 hours on-demand video","03:14:53","English","Last updated 3/2016","13 Supplemental Resources","14 Lectures","4.0 (28 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 20 €","","1,754 students enrolled","Full lifetime access","https://www.udemy.com/sentiment-analysis/"
"cd574822bceacea44c2e0a166311a92b70259e3a","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Bayesian Computational Analyses with R","Current price: 10 €","/bayesian-computational-analyses-with-r","11.5 hours on-demand video","11:37:43","English","Last updated 5/2016","14 Supplemental Resources","82 Lectures","3.3 (92 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","1,805 students enrolled","Full lifetime access","https://www.udemy.com/bayesian-computational-analyses-with-r/"
"3a4ffaeb32c970690c7a80919bda1d2d01e040b1","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","Multivariate Data Visualization with R","Current price: 10 €","/multivariate-data-visualization-with-r","7 hours on-demand video","06:45:03","English","Last updated 8/2015","Full lifetime access","32 Lectures","4.2 (18 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 95 €","","2,149 students enrolled","Access on mobile and TV","https://www.udemy.com/multivariate-data-visualization-with-r/"
"c9d6be8db88c61dbc1a9797e6a2c6f8d8cfbb915","7881-4efd-9c9f","Computer Vision A-Z Learn OpenCV GANs and Cuttin","","English [Auto-generated]","SAS Training by Reviewing and Solving Certificate Questions","Current price: 10 €","/sas-certificate-course-by-solving-questions","10.5 hours on-demand video","10:31:47","English","Last updated 5/2017","1 Supplemental Resource","104 Lectures","4.4 (31 ratings) Instead of using a simple lifetime average, Udemy calculates a course's star rating by considering a number of different factors such as the number of ratings, the age of ratings, and the likelihood of fraudulent ratings.","Original price: 30 €","","290 students enrolled","Full lifetime access","https://www.udemy.com/sas-certificate-course-by-solving-questions/"
